[run number],vaccination-rate,removal-rate,claim-rate,number-people,duration,bite-rate,infectiousness,chance-recover,[step],count turtles with [ sick? ],count turtles with [ exposed? ],count turtles with [ immune? ],count turtles,peak-sick,total-infected-ever,total-removed,total-claimed,total-died
2792,90,20,50,100,3,73,74,1,156,0,0,80,160,3,9,0,0,0
2791,90,20,50,100,3,73,74,1,156,0,0,149,227,3,3,0,0,0
2787,90,0,50,200,3,73,74,1,156,0,0,139,300,3,13,0,0,0
2790,90,0,50,200,3,73,74,1,156,4,5,126,160,12,166,0,0,0
2788,90,0,50,200,3,73,74,1,156,0,1,131,169,13,143,0,0,0
2795,90,20,50,100,3,73,74,1,156,0,1,82,134,5,35,0,0,0
2793,90,20,50,100,3,73,74,1,156,0,0,99,147,4,48,0,0,0
2789,90,0,50,200,3,73,74,1,156,0,0,131,300,3,4,0,0,0
2794,90,20,50,100,3,73,74,1,156,0,0,97,185,3,3,0,0,0
2797,90,20,50,100,3,73,74,1,156,0,0,78,164,3,9,0,0,0
2796,90,20,50,100,3,73,74,1,156,0,0,74,153,3,4,0,0,0
2798,90,20,50,100,3,73,74,1,156,0,0,82,161,3,3,0,0,0
2799,90,20,50,100,3,73,74,1,156,0,0,77,156,3,5,0,0,0
2801,90,20,50,100,3,73,74,1,156,0,0,77,156,3,4,0,0,0
2800,90,20,50,100,3,73,74,1,156,0,0,102,188,3,4,0,0,0
2803,90,20,50,100,3,73,74,1,156,0,0,87,164,3,6,0,0,0
2802,90,20,50,100,3,73,74,1,156,0,0,114,205,3,3,0,0,0
2807,90,20,50,100,3,73,74,1,156,0,0,82,162,3,3,0,0,0
2805,90,20,50,100,3,73,74,1,156,0,0,89,166,3,5,0,0,0
2804,90,20,50,100,3,73,74,1,156,0,0,105,186,3,4,0,0,0
2808,90,20,50,100,3,73,74,1,156,0,0,87,165,3,4,0,0,0
2806,90,20,50,100,3,73,74,1,156,0,0,108,181,3,5,0,0,0
2809,90,20,50,100,3,73,74,1,156,0,0,68,149,3,3,0,0,0
2811,90,20,50,100,3,73,74,1,156,0,0,73,159,4,4,0,0,0
2810,90,20,50,100,3,73,74,1,156,0,0,104,184,3,7,0,0,0
2813,90,20,50,100,3,73,74,1,156,0,0,93,168,4,7,0,0,0
2812,90,20,50,100,3,73,74,1,156,0,0,108,193,3,8,0,0,0
2814,90,20,50,100,3,73,74,1,156,0,0,89,173,3,3,0,0,0
2817,90,20,50,100,3,73,74,1,156,0,0,54,83,6,63,0,0,0
2815,90,20,50,100,3,73,74,1,156,0,0,121,203,3,3,0,0,0
2816,90,20,50,100,3,73,74,1,156,0,0,84,173,3,6,0,0,0
2818,90,20,50,100,3,73,74,1,156,0,0,99,159,4,21,0,0,0
2819,90,20,50,100,3,73,74,1,156,0,0,80,164,3,4,0,0,0
2820,90,20,50,100,3,73,74,1,156,0,0,75,153,3,4,0,0,0
2822,90,20,50,150,3,73,74,1,156,0,0,90,170,5,49,0,0,0
2821,90,20,50,150,3,73,74,1,156,0,0,130,168,9,75,37,16,21
2824,90,20,50,150,3,73,74,1,156,0,0,148,277,3,9,0,0,0
2823,90,20,50,150,3,73,74,1,156,0,0,108,238,3,4,0,0,0
2825,90,20,50,150,3,73,74,1,156,0,0,146,279,4,4,0,0,0
2826,90,20,50,150,3,73,74,1,156,0,0,130,253,3,5,0,0,0
2828,90,20,50,150,3,73,74,1,156,0,0,142,265,3,3,0,0,0
2827,90,20,50,150,3,73,74,1,156,0,0,156,287,3,3,0,0,0
2829,90,20,50,150,3,73,74,1,156,0,0,160,274,4,10,0,0,0
2832,90,20,50,150,3,73,74,1,156,1,2,129,174,7,70,40,24,16
2830,90,20,50,150,3,73,74,1,156,0,0,165,290,3,5,0,0,0
2831,90,20,50,150,3,73,74,1,156,0,0,180,300,3,4,0,0,0
2833,90,20,50,150,3,73,74,1,156,0,0,123,243,3,5,0,0,0
2834,90,20,50,150,3,73,74,1,156,0,1,97,111,14,109,34,21,13
2835,90,20,50,150,3,73,74,1,156,0,0,119,247,3,3,0,0,0
2838,90,20,50,150,3,73,74,1,156,1,3,99,116,9,106,36,19,17
2836,90,20,50,150,3,73,74,1,156,3,10,97,139,8,99,35,16,19
2837,90,20,50,150,3,73,74,1,156,0,0,118,220,3,21,0,0,0
2839,90,20,50,150,3,73,74,1,156,0,0,123,251,3,6,0,0,0
2841,90,20,50,150,3,73,74,1,156,0,0,103,223,3,4,0,0,0
2842,90,20,50,150,3,73,74,1,156,0,0,125,257,3,3,0,0,0
2840,90,20,50,150,3,73,74,1,156,0,0,164,283,3,3,0,0,0
2844,90,20,50,150,3,73,74,1,156,0,0,104,212,3,11,0,0,0
2843,90,20,50,150,3,73,74,1,156,0,0,139,286,4,5,0,0,0
2845,90,20,50,150,3,73,74,1,156,0,0,147,266,3,5,0,0,0
2846,90,20,50,150,3,73,74,1,156,0,0,113,220,3,17,0,0,0
2847,90,20,50,150,3,73,74,1,156,0,0,140,269,3,3,0,0,0
2848,90,20,50,150,3,73,74,1,156,0,0,136,257,4,5,0,0,0
2850,90,20,50,150,3,73,74,1,156,0,0,131,256,3,3,0,0,0
2849,90,20,50,150,3,73,74,1,156,0,0,123,257,3,3,0,0,0
2852,90,20,50,200,3,73,74,1,156,5,7,156,210,6,127,44,19,25
2856,90,20,50,200,3,73,74,1,156,0,0,135,213,8,64,41,20,21
2851,90,20,50,200,3,73,74,1,156,0,0,134,300,3,6,0,0,0
2854,90,20,50,200,3,73,74,1,156,1,2,152,190,11,130,44,20,24
2853,90,20,50,200,3,73,74,1,156,3,10,152,199,9,119,44,25,19
2857,90,20,50,200,3,73,74,1,156,1,0,138,174,9,134,43,22,21
2855,90,20,50,200,3,73,74,1,156,0,0,131,300,4,10,0,0,0
2858,90,20,50,200,3,73,74,1,156,1,0,111,141,11,119,43,16,27
2859,90,20,50,200,3,73,74,1,156,0,0,139,299,3,3,0,0,0
2860,90,20,50,200,3,73,74,1,156,0,0,133,300,3,6,0,0,0
2861,90,20,50,200,3,73,74,1,156,0,0,133,300,3,6,0,0,0
2862,90,20,50,200,3,73,74,1,156,0,0,131,299,3,3,0,0,0
2865,90,20,50,200,3,73,74,1,156,2,7,120,165,7,112,41,17,24
2863,90,20,50,200,3,73,74,1,156,0,2,136,168,15,117,48,28,20
2867,90,20,50,200,3,73,74,1,156,1,0,116,159,7,108,40,21,19
2864,90,20,50,200,3,73,74,1,156,3,4,133,165,9,130,45,18,27
2866,90,20,50,200,3,73,74,1,156,4,9,154,175,12,152,45,25,20
2868,90,20,50,200,3,73,74,1,156,0,0,151,300,3,14,0,0,0
2869,90,20,50,200,3,73,74,1,156,0,0,134,300,3,4,0,0,0
2870,90,20,50,200,3,73,74,1,156,0,0,137,298,4,8,0,0,0
2873,90,20,50,200,3,73,74,1,156,0,0,173,274,8,59,40,20,20
2871,90,20,50,200,3,73,74,1,156,0,0,142,300,3,4,0,0,0
2872,90,20,50,200,3,73,74,1,156,3,2,127,164,12,122,48,20,28
2874,90,20,50,200,3,73,74,1,156,0,0,139,300,4,5,0,0,0
2875,90,20,50,200,3,73,74,1,156,0,0,134,300,3,3,0,0,0
2881,90,40,50,100,3,73,74,1,156,0,0,66,144,3,5,0,0,0
2877,90,20,50,200,3,73,74,1,156,0,0,149,300,3,4,0,0,0
2878,90,20,50,200,3,73,74,1,156,0,0,136,300,3,3,0,0,0
2876,90,20,50,200,3,73,74,1,156,0,0,141,300,4,7,0,0,0
2882,90,40,50,100,3,73,74,1,156,0,0,87,183,3,4,0,0,0
2884,90,40,50,100,3,73,74,1,156,0,0,79,157,3,3,0,0,0
2883,90,40,50,100,3,73,74,1,156,0,0,78,162,3,4,0,0,0
2879,90,20,50,200,3,73,74,1,156,0,0,131,300,3,3,0,0,0
2885,90,40,50,100,3,73,74,1,156,0,0,72,154,3,4,0,0,0
2880,90,20,50,200,3,73,74,1,156,0,0,138,300,3,13,0,0,0
2886,90,40,50,100,3,73,74,1,156,0,0,101,179,3,4,0,0,0
2887,90,40,50,100,3,73,74,1,156,0,0,92,153,3,18,0,0,0
2888,90,40,50,100,3,73,74,1,156,0,0,99,180,3,5,0,0,0
2889,90,40,50,100,3,73,74,1,156,0,0,90,172,3,6,0,0,0
2894,90,40,50,100,3,73,74,1,156,0,0,68,148,3,3,0,0,0
2890,90,40,50,100,3,73,74,1,156,0,0,106,186,3,4,0,0,0
2893,90,40,50,100,3,73,74,1,156,0,0,83,170,3,5,0,0,0
2891,90,40,50,100,3,73,74,1,156,0,0,98,182,3,3,0,0,0
2896,90,40,50,100,3,73,74,1,156,0,0,82,164,3,5,0,0,0
2895,90,40,50,100,3,73,74,1,156,0,0,96,174,3,6,0,0,0
2892,90,40,50,100,3,73,74,1,156,0,0,122,208,3,3,0,0,0
2897,90,40,50,100,3,73,74,1,156,0,0,93,171,3,4,0,0,0
2899,90,40,50,100,3,73,74,1,156,0,0,91,160,3,10,0,0,0
2898,90,40,50,100,3,73,74,1,156,0,0,73,150,3,3,0,0,0
2902,90,40,50,100,3,73,74,1,156,0,0,80,164,3,4,0,0,0
2900,90,40,50,100,3,73,74,1,156,0,0,104,185,3,3,0,0,0
2901,90,40,50,100,3,73,74,1,156,0,0,92,185,3,3,0,0,0
2903,90,40,50,100,3,73,74,1,156,0,0,81,168,3,5,0,0,0
2904,90,40,50,100,3,73,74,1,156,0,0,97,179,3,3,0,0,0
2905,90,40,50,100,3,73,74,1,156,0,0,95,170,3,3,0,0,0
2906,90,40,50,100,3,73,74,1,156,0,0,105,187,4,8,0,0,0
2907,90,40,50,100,3,73,74,1,156,0,0,105,191,3,3,0,0,0
2908,90,40,50,100,3,73,74,1,156,0,0,108,194,3,6,0,0,0
2909,90,40,50,100,3,73,74,1,156,0,0,97,189,3,4,0,0,0
2910,90,40,50,100,3,73,74,1,156,0,0,105,183,3,6,0,0,0
2911,90,40,50,150,3,73,74,1,156,0,0,146,276,3,3,0,0,0
2913,90,40,50,150,3,73,74,1,156,0,0,116,171,7,50,67,34,33
2912,90,40,50,150,3,73,74,1,156,0,0,113,237,3,8,0,0,0
2915,90,40,50,150,3,73,74,1,156,0,0,151,282,3,6,0,0,0
2916,90,40,50,150,3,73,74,1,156,0,0,98,222,3,3,0,0,0
2914,90,40,50,150,3,73,74,1,156,0,0,144,265,4,6,0,0,0
2917,90,40,50,150,3,73,74,1,156,0,0,121,236,3,3,0,0,0
2918,90,40,50,150,3,73,74,1,156,0,0,149,285,3,5,0,0,0
2921,90,40,50,150,3,73,74,1,156,3,4,98,132,6,74,67,32,35
2919,90,40,50,150,3,73,74,1,156,0,0,149,279,3,3,0,0,0
2920,90,40,50,150,3,73,74,1,156,0,0,127,259,3,8,0,0,0
2922,90,40,50,150,3,73,74,1,156,0,0,136,262,3,4,0,0,0
2924,90,40,50,150,3,73,74,1,156,0,0,95,139,6,57,64,29,35
2925,90,40,50,150,3,73,74,1,156,0,0,140,263,3,4,0,0,0
2927,90,40,50,150,3,73,74,1,156,0,0,133,259,3,6,0,0,0
2923,90,40,50,150,3,73,74,1,156,0,0,156,283,3,4,0,0,0
2928,90,40,50,150,3,73,74,1,156,2,0,118,135,7,98,66,39,27
2926,90,40,50,150,3,73,74,1,156,0,0,121,243,3,8,0,0,0
2929,90,40,50,150,3,73,74,1,156,0,0,134,260,3,6,0,0,0
2931,90,40,50,150,3,73,74,1,156,0,0,122,141,9,73,76,38,38
2930,90,40,50,150,3,73,74,1,156,0,0,142,267,3,6,0,0,0
2932,90,40,50,150,3,73,74,1,156,0,0,101,227,3,9,0,0,0
2933,90,40,50,150,3,73,74,1,156,0,0,134,262,4,8,0,0,0
2934,90,40,50,150,3,73,74,1,156,0,0,143,275,3,3,0,0,0
2939,90,40,50,150,3,73,74,1,156,0,0,97,141,7,48,59,22,37
2936,90,40,50,150,3,73,74,1,156,0,0,144,274,3,5,0,0,0
2937,90,40,50,150,3,73,74,1,156,0,0,137,261,3,10,0,0,0
2935,90,40,50,150,3,73,74,1,156,0,0,134,264,3,3,0,0,0
2940,90,40,50,150,3,73,74,1,156,0,0,119,230,3,5,0,0,0
2938,90,40,50,150,3,73,74,1,156,0,0,157,279,3,5,0,0,0
2941,90,40,50,200,3,73,74,1,156,2,5,121,173,10,88,80,42,38
2944,90,40,50,200,3,73,74,1,156,0,2,111,144,6,89,78,33,45
2942,90,40,50,200,3,73,74,1,156,0,0,136,300,3,3,0,0,0
2943,90,40,50,200,3,73,74,1,156,0,0,139,300,3,10,0,0,0
2945,90,40,50,200,3,73,74,1,156,0,0,129,300,4,5,0,0,0
2946,90,40,50,200,3,73,74,1,156,0,0,139,300,3,3,0,0,0
2950,90,40,50,200,3,73,74,1,156,0,0,144,218,7,66,89,38,51
2948,90,40,50,200,3,73,74,1,156,4,8,159,208,6,87,90,38,52
2951,90,40,50,200,3,73,74,1,156,0,0,151,217,9,57,83,37,46
2949,90,40,50,200,3,73,74,1,156,3,3,151,186,8,107,92,37,55
2947,90,40,50,200,3,73,74,1,156,0,0,143,300,3,4,0,0,0
2952,90,40,50,200,3,73,74,1,156,0,0,125,171,7,92,84,34,50
2954,90,40,50,200,3,73,74,1,156,0,0,144,217,7,47,77,34,43
2953,90,40,50,200,3,73,74,1,156,0,0,140,300,3,3,0,0,0
2955,90,40,50,200,3,73,74,1,156,0,0,141,179,8,93,93,43,50
2956,90,40,50,200,3,73,74,1,156,0,0,144,300,4,4,0,0,0
2962,90,40,50,200,3,73,74,1,156,0,1,129,177,6,71,81,41,40
2960,90,40,50,200,3,73,74,1,156,2,0,143,170,9,105,100,45,55
2957,90,40,50,200,3,73,74,1,156,0,0,146,300,5,11,0,0,0
2959,90,40,50,200,3,73,74,1,156,0,0,147,300,3,7,0,0,0
2958,90,40,50,200,3,73,74,1,156,0,0,139,300,3,5,0,0,0
2961,90,40,50,200,3,73,74,1,156,0,0,132,298,3,4,0,0,0
2963,90,40,50,200,3,73,74,1,156,0,0,141,300,3,4,0,0,0
2964,90,40,50,200,3,73,74,1,156,0,0,138,300,3,4,0,0,0
2965,90,40,50,200,3,73,74,1,156,0,0,136,300,3,5,0,0,0
2967,90,40,50,200,3,73,74,1,156,0,1,120,150,6,115,76,32,44
2966,90,40,50,200,3,73,74,1,156,0,0,130,300,3,4,0,0,0
2968,90,40,50,200,3,73,74,1,156,0,0,137,183,7,73,88,36,52
2972,90,60,50,100,3,73,74,1,156,0,0,99,178,3,4,0,0,0
2973,90,60,50,100,3,73,74,1,156,0,0,63,142,3,4,0,0,0
2971,90,60,50,100,3,73,74,1,156,0,0,97,179,3,4,0,0,0
2974,90,60,50,100,3,73,74,1,156,0,0,97,178,3,4,0,0,0
2970,90,40,50,200,3,73,74,1,156,6,8,117,155,6,107,81,40,41
2976,90,60,50,100,3,73,74,1,156,0,0,102,192,3,3,0,0,0
2975,90,60,50,100,3,73,74,1,156,0,0,76,152,3,3,0,0,0
2969,90,40,50,200,3,73,74,1,156,0,0,131,300,4,4,0,0,0
2977,90,60,50,100,3,73,74,1,156,0,0,120,203,3,4,0,0,0
2978,90,60,50,100,3,73,74,1,156,0,0,118,219,3,3,0,0,0
2979,90,60,50,100,3,73,74,1,156,0,0,83,156,3,3,0,0,0
2982,90,60,50,100,3,73,74,1,156,0,0,84,175,3,3,0,0,0
2980,90,60,50,100,3,73,74,1,156,0,0,80,169,3,3,0,0,0
2981,90,60,50,100,3,73,74,1,156,0,0,100,185,3,3,0,0,0
2985,90,60,50,100,3,73,74,1,156,0,0,73,145,3,10,0,0,0
2983,90,60,50,100,3,73,74,1,156,0,0,87,170,3,6,0,0,0
2984,90,60,50,100,3,73,74,1,156,0,0,105,196,3,3,0,0,0
2986,90,60,50,100,3,73,74,1,156,0,0,79,160,3,4,0,0,0
2987,90,60,50,100,3,73,74,1,156,0,0,101,191,3,3,0,0,0
2988,90,60,50,100,3,73,74,1,156,0,0,80,168,3,3,0,0,0
2989,90,60,50,100,3,73,74,1,156,0,0,76,160,3,4,0,0,0
2990,90,60,50,100,3,73,74,1,156,0,0,79,149,3,3,0,0,0
2994,90,60,50,100,3,73,74,1,156,0,0,68,146,4,4,0,0,0
2992,90,60,50,100,3,73,74,1,156,0,0,87,177,3,5,0,0,0
2991,90,60,50,100,3,73,74,1,156,0,0,115,205,3,3,0,0,0
2993,90,60,50,100,3,73,74,1,156,0,0,100,180,3,3,0,0,0
2996,90,60,50,100,3,73,74,1,156,0,0,90,176,3,3,0,0,0
2995,90,60,50,100,3,73,74,1,156,0,0,100,186,3,4,0,0,0
2997,90,60,50,100,3,73,74,1,156,0,0,93,178,3,3,0,0,0
2998,90,60,50,100,3,73,74,1,156,0,0,95,173,3,3,0,0,0
3000,90,60,50,100,3,73,74,1,156,0,0,83,164,4,15,0,0,0
2999,90,60,50,100,3,73,74,1,156,0,0,97,181,3,4,0,0,0
3001,90,60,50,150,3,73,74,1,156,0,0,127,266,3,3,0,0,0
3002,90,60,50,150,3,73,74,1,156,0,0,144,256,3,3,0,0,0
3003,90,60,50,150,3,73,74,1,156,0,0,112,242,3,4,0,0,0
3004,90,60,50,150,3,73,74,1,156,0,0,159,295,3,3,0,0,0
3005,90,60,50,150,3,73,74,1,156,0,0,143,264,3,6,0,0,0
3006,90,60,50,150,3,73,74,1,156,0,0,133,248,3,17,0,0,0
3008,90,60,50,150,3,73,74,1,156,0,0,104,218,3,6,0,0,0
3011,90,60,50,150,3,73,74,1,156,1,4,96,116,6,97,104,46,58
3010,90,60,50,150,3,73,74,1,156,0,0,132,162,6,73,116,55,61
3012,90,60,50,150,3,73,74,1,156,0,0,116,226,4,20,0,0,0
3009,90,60,50,150,3,73,74,1,156,0,0,167,300,3,3,0,0,0
3007,90,60,50,150,3,73,74,1,156,0,0,139,263,4,5,0,0,0
3015,90,60,50,150,3,73,74,1,156,2,0,95,116,5,59,107,47,60
3014,90,60,50,150,3,73,74,1,156,0,0,113,236,3,3,0,0,0
3013,90,60,50,150,3,73,74,1,156,0,0,150,274,3,4,0,0,0
3018,90,60,50,150,3,73,74,1,156,0,0,94,122,5,49,108,43,65
3016,90,60,50,150,3,73,74,1,156,0,0,137,254,3,4,0,0,0
3022,90,60,50,150,3,73,74,1,156,0,0,115,140,6,64,112,51,61
3020,90,60,50,150,3,73,74,1,156,0,0,122,244,3,5,0,0,0
3017,90,60,50,150,3,73,74,1,156,0,0,150,286,3,9,0,0,0
3019,90,60,50,150,3,73,74,1,156,0,0,134,259,3,3,0,0,0
3024,90,60,50,150,3,73,74,1,156,0,0,149,275,3,3,0,0,0
3021,90,60,50,150,3,73,74,1,156,0,0,155,278,3,6,0,0,0
3023,90,60,50,150,3,73,74,1,156,0,0,150,269,3,14,0,0,0
3026,90,60,50,150,3,73,74,1,156,0,0,112,149,5,31,103,46,57
3028,90,60,50,150,3,73,74,1,156,0,0,107,129,6,58,100,53,47
3025,90,60,50,150,3,73,74,1,156,0,0,115,237,3,5,0,0,0
3027,90,60,50,150,3,73,74,1,156,0,0,142,260,3,3,0,0,0
3029,90,60,50,150,3,73,74,1,156,0,0,112,226,3,8,0,0,0
3030,90,60,50,150,3,73,74,1,156,0,0,151,265,3,4,0,0,0
3032,90,60,50,200,3,73,74,1,156,0,0,153,218,5,43,110,50,60
3033,90,60,50,200,3,73,74,1,156,0,0,134,164,9,77,143,57,86
3036,90,60,50,200,3,73,74,1,156,0,0,143,189,6,47,127,59,68
3031,90,60,50,200,3,73,74,1,156,0,0,152,300,4,30,0,0,0
3034,90,60,50,200,3,73,74,1,156,0,0,131,179,6,41,127,57,70
3039,90,60,50,200,3,73,74,1,156,0,0,148,178,7,71,133,66,67
3037,90,60,50,200,3,73,74,1,156,0,0,138,300,3,5,0,0,0
3035,90,60,50,200,3,73,74,1,156,0,0,141,300,3,5,0,0,0
3040,90,60,50,200,3,73,74,1,156,0,0,137,185,6,60,138,63,75
3038,90,60,50,200,3,73,74,1,156,0,0,139,300,3,3,0,0,0
3041,90,60,50,200,3,73,74,1,156,0,0,139,193,5,41,130,57,73
3044,90,60,50,200,3,73,74,1,156,0,0,143,198,6,44,129,55,74
3042,90,60,50,200,3,73,74,1,156,0,0,140,202,6,50,129,56,73
3043,90,60,50,200,3,73,74,1,156,0,0,128,300,3,6,0,0,0
3046,90,60,50,200,3,73,74,1,156,0,0,151,300,4,20,0,0,0
3047,90,60,50,200,3,73,74,1,156,0,0,164,216,5,48,137,68,69
3048,90,60,50,200,3,73,74,1,156,0,0,146,206,5,27,129,58,71
3049,90,60,50,200,3,73,74,1,156,0,0,111,159,6,59,121,53,68
3045,90,60,50,200,3,73,74,1,156,0,0,135,300,3,3,0,0,0
3050,90,60,50,200,3,73,74,1,156,1,3,150,193,5,67,139,70,69
3053,90,60,50,200,3,73,74,1,156,0,0,172,228,5,42,130,60,70
3052,90,60,50,200,3,73,74,1,156,0,0,114,156,6,79,131,60,71
3054,90,60,50,200,3,73,74,1,156,0,0,187,257,6,27,128,59,69
3051,90,60,50,200,3,73,74,1,156,0,0,142,300,3,3,0,0,0
3055,90,60,50,200,3,73,74,1,156,0,0,138,168,8,63,138,65,73
3061,90,80,50,100,3,73,74,1,156,0,0,106,194,3,4,0,0,0
3057,90,60,50,200,3,73,74,1,156,0,0,180,237,5,32,122,58,64
3062,90,80,50,100,3,73,74,1,156,0,0,76,153,3,9,0,0,0
3060,90,60,50,200,3,73,74,1,156,0,0,157,222,6,38,134,61,73
3059,90,60,50,200,3,73,74,1,156,0,0,144,199,6,43,134,53,81
3058,90,60,50,200,3,73,74,1,156,0,0,163,212,4,39,127,64,63
3064,90,80,50,100,3,73,74,1,156,0,0,104,184,3,6,0,0,0
3063,90,80,50,100,3,73,74,1,156,0,0,114,196,3,3,0,0,0
3065,90,80,50,100,3,73,74,1,156,0,0,76,163,3,3,0,0,0
3066,90,80,50,100,3,73,74,1,156,0,0,84,151,3,4,0,0,0
3056,90,60,50,200,3,73,74,1,156,0,0,141,300,3,8,0,0,0
3067,90,80,50,100,3,73,74,1,156,0,0,104,190,3,3,0,0,0
3068,90,80,50,100,3,73,74,1,156,0,0,93,174,3,8,0,0,0
3069,90,80,50,100,3,73,74,1,156,0,0,85,168,3,3,0,0,0
3071,90,80,50,100,3,73,74,1,156,0,0,71,151,3,4,0,0,0
3070,90,80,50,100,3,73,74,1,156,0,0,65,141,3,4,0,0,0
3072,90,80,50,100,3,73,74,1,156,0,0,94,183,3,3,0,0,0
3073,90,80,50,100,3,73,74,1,156,0,0,78,148,3,8,0,0,0
3074,90,80,50,100,3,73,74,1,156,0,0,97,168,4,18,0,0,0
3075,90,80,50,100,3,73,74,1,156,0,0,116,202,3,3,0,0,0
3076,90,80,50,100,3,73,74,1,156,0,0,97,189,3,3,0,0,0
3077,90,80,50,100,3,73,74,1,156,0,0,92,175,3,3,0,0,0
3079,90,80,50,100,3,73,74,1,156,0,0,62,144,3,3,0,0,0
3078,90,80,50,100,3,73,74,1,156,0,0,110,193,3,3,0,0,0
3080,90,80,50,100,3,73,74,1,156,0,0,94,188,3,3,0,0,0
3082,90,80,50,100,3,73,74,1,156,0,0,81,160,3,3,0,0,0
3081,90,80,50,100,3,73,74,1,156,0,0,94,168,3,4,0,0,0
3084,90,80,50,100,3,73,74,1,156,0,0,81,158,3,3,0,0,0
3083,90,80,50,100,3,73,74,1,156,0,0,82,171,3,3,0,0,0
3085,90,80,50,100,3,73,74,1,156,0,0,84,161,3,3,0,0,0
3086,90,80,50,100,3,73,74,1,156,0,0,91,179,3,6,0,0,0
3087,90,80,50,100,3,73,74,1,156,0,0,71,153,3,3,0,0,0
3088,90,80,50,100,3,73,74,1,156,0,0,70,145,3,5,0,0,0
3089,90,80,50,100,3,73,74,1,156,0,0,88,171,3,6,0,0,0
3090,90,80,50,100,3,73,74,1,156,0,0,99,185,3,3,0,0,0
3092,90,80,50,150,3,73,74,1,156,0,0,103,119,6,52,122,56,66
3093,90,80,50,150,3,73,74,1,156,0,0,102,123,6,59,114,55,59
3091,90,80,50,150,3,73,74,1,156,0,0,135,267,3,4,0,0,0
3094,90,80,50,150,3,73,74,1,156,0,0,123,244,3,3,0,0,0
3099,90,80,50,150,3,73,74,1,156,0,0,102,117,6,60,128,62,66
3095,90,80,50,150,3,73,74,1,156,0,0,144,249,3,8,0,0,0
3096,90,80,50,150,3,73,74,1,156,0,0,125,241,3,4,0,0,0
3098,90,80,50,150,3,73,74,1,156,0,0,126,248,3,7,0,0,0
3100,90,80,50,150,3,73,74,1,156,0,0,160,300,4,4,0,0,0
3102,90,80,50,150,3,73,74,1,156,0,0,111,233,3,4,0,0,0
3101,90,80,50,150,3,73,74,1,156,0,0,148,271,3,4,0,0,0
3097,90,80,50,150,3,73,74,1,156,0,0,153,279,3,3,0,0,0
3103,90,80,50,150,3,73,74,1,156,0,0,144,266,3,3,0,0,0
3104,90,80,50,150,3,73,74,1,156,0,0,135,258,3,3,0,0,0
3106,90,80,50,150,3,73,74,1,156,0,0,142,269,3,4,0,0,0
3107,90,80,50,150,3,73,74,1,156,0,0,127,248,4,4,0,0,0
3108,90,80,50,150,3,73,74,1,156,0,0,135,262,3,5,0,0,0
3105,90,80,50,150,3,73,74,1,156,0,0,162,295,3,3,0,0,0
3109,90,80,50,150,3,73,74,1,156,0,0,111,222,3,3,0,0,0
3110,90,80,50,150,3,73,74,1,156,0,0,158,280,3,4,0,0,0
3111,90,80,50,150,3,73,74,1,156,0,0,141,256,3,4,0,0,0
3115,90,80,50,150,3,73,74,1,156,0,0,99,124,5,34,152,67,85
3112,90,80,50,150,3,73,74,1,156,0,0,161,287,3,3,0,0,0
3113,90,80,50,150,3,73,74,1,156,0,0,131,254,3,3,0,0,0
3114,90,80,50,150,3,73,74,1,156,0,0,156,278,3,3,0,0,0
3116,90,80,50,150,3,73,74,1,156,0,0,135,259,3,7,0,0,0
3117,90,80,50,150,3,73,74,1,156,0,0,146,271,3,3,0,0,0
3119,90,80,50,150,3,73,74,1,156,0,0,105,222,3,5,0,0,0
3120,90,80,50,150,3,73,74,1,156,0,0,131,257,3,3,0,0,0
3118,90,80,50,150,3,73,74,1,156,0,0,146,275,3,5,0,0,0
3123,90,80,50,200,3,73,74,1,156,0,0,154,189,6,23,187,86,101
3121,90,80,50,200,3,73,74,1,156,0,0,148,300,6,12,0,0,0
3126,90,80,50,200,3,73,74,1,156,0,0,129,147,6,50,189,81,108
3122,90,80,50,200,3,73,74,1,156,0,0,138,300,3,6,0,0,0
3124,90,80,50,200,3,73,74,1,156,0,0,145,300,3,4,0,0,0
3129,90,80,50,200,3,73,74,1,156,0,0,114,141,6,48,158,71,87
3125,90,80,50,200,3,73,74,1,156,0,0,146,300,3,5,0,0,0
3130,90,80,50,200,3,73,74,1,156,0,0,146,171,6,52,174,84,90
3127,90,80,50,200,3,73,74,1,156,0,0,122,300,3,3,0,0,0
3128,90,80,50,200,3,73,74,1,156,0,0,143,300,3,4,0,0,0
3131,90,80,50,200,3,73,74,1,156,0,0,157,194,4,39,183,86,97
3132,90,80,50,200,3,73,74,1,156,0,0,142,299,3,4,0,0,0
3133,90,80,50,200,3,73,74,1,156,0,0,133,300,3,7,0,0,0
3136,90,80,50,200,3,73,74,1,156,0,0,183,222,5,29,183,93,90
3137,90,80,50,200,3,73,74,1,156,0,0,167,197,6,49,186,85,101
3139,90,80,50,200,3,73,74,1,156,0,0,112,131,6,99,158,77,81
3135,90,80,50,200,3,73,74,1,156,0,0,141,300,3,5,0,0,0
3142,90,80,50,200,3,73,74,1,156,0,0,145,173,5,39,176,80,96
3134,90,80,50,200,3,73,74,1,156,0,0,137,300,3,3,0,0,0
3141,90,80,50,200,3,73,74,1,156,0,0,133,163,5,53,180,82,98
3143,90,80,50,200,3,73,74,1,156,0,0,118,143,6,52,167,68,99
